,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
2838,2020,06/15/2020,2020-05-13,,Loews Corporation,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,L,,Purchase,1,12374782460.0,0.010069444444444464,0.01152482269503552,-0.001455378250591055,0.1177083333333333,0.05376241134751769,0.06394592198581561,0.1659722222222222,0.08744326241134748,0.07852895981087471,-0.027027027027027195,-0.017462684487059787,-0.009564342539967408,-0.029649595687331387,-0.009977461189010106,-0.01967213449832128,-0.23035809727418488,0.021136068191611512,-0.2514941654657964,1.818,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2839,2020,10/14/2020,2020-09-16,,Loews Corporation,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,L,,Sale,1,12374782460.0,0.0021580793094145845,0.00841237162124231,-0.006254292311827725,0.09522524952792022,0.043884341705336505,0.051340907822583715,0.03587806851901798,-0.029041586299176858,0.06491965481819484,-0.04747103701610622,0.004618958014818375,-0.052089995030924596,-0.03518570231778817,0.003962976910584448,-0.03914867922837262,0.014357883541611383,-0.0037475725276843175,0.0181054560692957,1.88,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2840,2020,10/09/2020,2020-09-23,,Loews Corporation,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,L,,Purchase,1,12374782460.0,0.0,0.002987407782707008,-0.002987407782707008,0.03607632677400119,0.03895060736749745,-0.002874280593496259,0.08020274299344066,0.07058252907084506,0.0096202139225956,-0.033986175115207407,-0.023721411401357972,-0.010264763713849434,-0.09522524952792011,-0.043884341705336394,-0.051340907822583715,-0.050396375990939934,-0.04716881159556807,-0.0032275643953718625,1.88,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2841,2020,04/16/2020,2020-03-31,--,"Lithia Motors, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,LAD,,Sale,1,7645711341.0,0.1068590292211763,0.04414239782712159,0.0627166313940547,0.0902310795940825,-0.028948498601325534,0.11917957819540803,-0.3220442596894484,-0.09522593525472112,-0.22681832443472727,-0.036103369647833894,0.0160127919593398,-0.052116161607173694,0.022352378675591478,-0.05608561166659176,0.07843799034218324,0.3136119503188989,0.12511932083595667,0.1884926294829422,0.469,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2842,2020,09/20/2020,2020-08-05,joint,"Lithia Motors, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,LAD,,Sale,1,7645711341.0,-0.0002474839135455653,-0.006427727877827971,0.006180243964282406,-0.06818181818181834,-0.015800370818896736,-0.05238144736292161,-0.0027635703679260715,-0.02980674746151335,0.02704317709358728,-0.024812908449384663,-0.0064297401187354275,-0.018383168330649236,-0.003393758794801638,-0.021277052822823217,0.01788329402802158,-0.5348188443391462,-0.0465607034581661,-0.4882581408809801,0.48,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2843,2020,09/14/2020,2020-08-13,,"Lithia Motors, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,True,LAD,,Sale,1,7645711341.0,0.003239491062070554,0.00017193183199293305,0.003067559230077621,-0.003548052585732986,-0.003580925052543149,3.28724668101632e-05,0.06961045389936182,-0.008231977542145552,0.07784243144150738,-0.001274240259489412,0.0020471252976763665,-0.0033213655571657785,-0.06927830927835044,-0.007246593175602278,-0.06203171610274816,-0.5355915551344306,-0.0550145112462157,-0.48057704388821487,0.48,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2844,2020,04/11/2020,2020-03-23,self,Lamar Advertising Company - Class A,sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,False,LAMR,,Sale,1,7192538160.0,-0.26291370244355083,-0.09382765710199337,-0.16908604534155747,-0.5858335910918653,-0.1739742558326629,-0.4118593352592024,-0.5564491184658213,-0.25046929471708235,-0.305979823748739,0.19053580370555834,0.029293858355170732,0.1612419453503876,0.3438197686218796,0.06233105488804036,0.2814887137338392,0.6638943757147313,0.336718812532795,0.3271755631819363,,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2845,2020,10/05/2020,2020-09-02,joint,Gladstone land Corporation,purchase,"$15,001 - $50,000",Virginia Foxx,NC05,False,LAND,,Purchase,2,352853280.0,0.0012919896640826156,-0.03512583639592948,0.03641782606001209,-0.015503875968992276,-0.06748416572647764,0.051980289757485365,-0.014857881136950968,-0.048092067782978254,0.033234186646027286,-0.0006455777921240413,0.01536585711652716,-0.0160114349086512,0.019091507570770272,0.029352666059165422,-0.01026115848839515,-0.03551401869158888,0.08687826480220728,-0.12239228349379616,,Virginia Foxx,Virginia Foxx,Republican,University of North Carolina at Chapel Hill; BA; University of North Carolina at Greensboro; MA; EdD,2005,1943-06-29,77,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2847,2020,03/10/2020,2020-02-07,,"L Brands, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,LB,,Purchase,1,10342873710.0,0.02374893977947412,0.007326359568592178,0.016422580210881943,0.032230703986429354,0.015761589801995823,0.01646911418443353,-0.16793893129770987,-0.17619624306204562,0.00825731176433575,-0.016680567139282898,-0.005400833288500717,-0.011279733850782181,0.018134715025906578,0.031681713336144224,-0.013546998310237646,0.30854605993340734,0.027965698540087347,0.28058036139332,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2848,2020,04/16/2020,2020-03-18,--,"L Brands, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,LB,,Sale,1,10342873710.0,-0.09703779366700727,-0.004707893749218206,-0.09232989991778906,-0.42288049029622066,-0.03230057128560104,-0.3905799190106196,-0.2808988764044944,-0.17724865518535515,-0.10365022121913925,0.0335636722606123,0.051830823307066676,-0.018267151046454377,0.5010193679918451,0.12522160371783553,0.37579776427400957,0.5977814297452753,0.29053654264886875,0.3072448870964065,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2849,2020,07/10/2020,2020-06-05,joint,Liberty Broadband Corporation - Class A,sale_full,"$1,001 - $15,000",Susie Lee,NV03,False,LBRDA,,Sale,1,4175082100.0,-0.0042465306741488185,-0.012041591393674889,0.00779506071952607,0.03442784560552059,0.04778439101670984,-0.013356545411189247,0.04967012967316309,0.00751112266079712,0.04215900701236597,0.013244537563603553,-0.02621170498176628,0.039456242545369835,0.02093696636721354,-0.04914742585347742,0.07008439222069096,-0.06475575292692781,-0.11347282843636242,0.048717075509434604,0.578,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,2020,10/07/2020,2020-08-03,joint,"Leidos Holdings, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,LDOS,,Purchase,1,14960783520.0,-0.06134282807731439,0.0036119601409574376,-0.06495478821827183,-0.03947100712105789,0.019990226460794958,-0.059461233581852846,-0.06775178026449635,0.08687826480220728,-0.15463004506670364,0.0329970575872216,0.007181026681992719,0.02581603090522888,0.09028393966282167,0.017040140025498474,0.07324379963732319,0.05347765512806757,0.0573677893101745,-0.00389013418210693,0.281,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,2020,12/08/2020,2020-10-02,joint,"Leidos Holdings, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,LDOS,,Purchase,1,14960783520.0,-0.006306007301692729,0.01797553487594228,-0.024281542177635007,0.005310321938267526,0.03843282244866275,-0.033122500510395225,-0.026883504812479364,0.00618795618258039,-0.033071460995059754,-0.00033178500331787486,-0.009571699006152401,0.009239914002834526,-0.017286366601435232,0.015152525724125843,-0.032438892325561075,0.007692307692307665,-0.05053237491670559,0.058224682609013256,0.281,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,2020,12/08/2020,2020-10-19,joint,"Leidos Holdings, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,LDOS,,Purchase,1,14960783520.0,-0.0026632700324225045,0.0047272769717412455,-0.00739054700416375,-0.033811949976841116,-0.0075723973714005854,-0.02623955260544053,0.15250115794349228,0.04110688314871669,0.1113942747947756,-0.016736878059888327,-0.016329822808936134,-0.00040705525095219297,-0.03734254821090166,-0.030360305810051447,-0.006982242400850214,-0.042890391222431656,0.02082507946059131,-0.06371547068302297,0.281,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,2020,11/03/2020,2020-10-22,joint,"Leidos Holdings, Inc.",sale_partial,"$1,001 - $15,000",Gerald E. Connolly,VA11,False,LDOS,,Sale,1,14960783520.0,0.00011653653420351517,-0.0034457896215134287,0.003562326155716944,0.0531406595967836,0.04151742150693927,0.011623238089844334,-0.19310103717515426,-0.03593466319578176,-0.1571663739793725,-0.014782403027436164,-0.005218945382994278,-0.009563457644441886,0.02244246981089082,0.008569361589738755,0.013873108221152064,0.06320960698689948,-0.04159767400477121,0.10480728099167069,0.281,Gerry Connolly,Gerry Connolly,Democratic,"Glen Ellyn, Illinois; [88]; BA; Harvard University; MPA",2009,1950-03-30,70,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2854,2020,07/11/2020,2020-06-23,self,"Lee Enterprises, Incorporated",sale_partial,"$1,001 - $15,000",Mo Brooks,AL05,False,LEE,,Sale,1,73532340.0,0.08000000000000007,0.025855158736495243,0.05414484126350483,0.06666666666666676,0.009900073132798282,0.05676659353386848,0.16580952380952385,-0.026934586065168187,0.19274410987469204,-0.02941176470588247,-0.004307441642665166,-0.025104323063217304,0.045454545454545525,-0.0020961744017102824,0.04755071985625581,-0.050000000000000044,-0.06199063255678272,0.011990632556782677,,Mo Brooks,Mo Brooks,Republican,Duke University; BA; University of Alabama; JD,2011,1954-04-29,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2855,2021,01/26/2021,2020-11-24,self,"Lee Enterprises, Inc.",purchase,"$1,001 - $15,000",Mo Brooks,AL05,False,LEE,,Purchase,1,73532340.0,0.009803921568627416,-0.0015844155129681736,0.01138833708159559,0.1078431372549018,0.009242423825648327,0.09860071342925347,0.22549019607843146,0.02749346015992704,0.19799673591850442,0.022556390977443552,0.016161717804443754,0.0063946731729997985,0.09642050951306014,0.007169908547650206,0.08925060096540993,0.10557121179275963,0.04906229890430791,0.05650891288845172,,Mo Brooks,Mo Brooks,Republican,Duke University; BA; University of Alabama; JD,2011,1954-04-29,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2868,2020,04/16/2020,2020-03-16,--,Levi Strauss & Co Class A,purchase,"$1,001 - $15,000",Susan A. Davis,CA53,False,LEVI,,Purchase,1,1334536880.0,-0.01908127208480559,0.05995482224354909,-0.07903609432835468,-0.26713780918727925,-0.06233105488804047,-0.20480675429923878,-0.1038869257950531,0.1732596296094513,-0.2771465554045044,-0.018723994452149784,-0.11984050283657077,0.10111650838442099,-0.14034021871202917,-0.13122961085867402,-0.009110607853355157,-0.30637254901960775,-0.293929485567178,-0.012443063452429737,0.237,Susan Davis,Susan Davis,Democratic,"University of California, Berkeley (BA); University of North Carolina at Chapel Hill (MSW)",2001,1944-04-13,76,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2869,2020,10/29/2020,2020-09-29,joint,Levi Strauss & Co Class A,sale_full,"$1,001 - $15,000",Susan A. Davis,CA53,False,LEVI,,Sale,1,1334536880.0,-0.0067618332081142984,-0.008253709372292528,0.0014918761641782297,-0.10743801652892548,-0.007639103334762476,-0.09979891319416301,-0.21788129226145747,0.007603126395980042,-0.2254844186574375,0.02060338484179547,0.004812626805108189,0.01579075803668728,-0.07686084142394844,-0.006001984575804364,-0.07085885684814408,-0.04885736800630425,0.04278314273005135,-0.0916405107363556,0.218,Susan Davis,Susan Davis,Democratic,"University of California, Berkeley (BA); University of North Carolina at Chapel Hill (MSW)",2001,1944-04-13,76,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2870,2020,05/29/2020,2020-04-03,self,Ligand Pharmaceuticals Incorporated,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LGND,,Purchase,1,1599255450.0,0.05749009968592089,0.07033130412070787,-0.01284120443478698,0.22914106240611765,0.10968999256625067,0.11945106983986697,0.38590741499385484,0.14456432202197989,0.24134309297187495,0.01779013203613622,-0.015137124539950086,0.032927256576086306,0.09642162000299437,-0.020783247490625434,0.1172048674936198,-0.32119021134593984,-0.20493463509386212,-0.11625557625207772,0.456,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,2020,05/29/2020,2020-04-03,self,Ligand Pharmaceuticals,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LGND,,Purchase,1,1599255450.0,0.05749009968592089,0.07033130412070787,-0.01284120443478698,0.22914106240611765,0.10968999256625067,0.11945106983986697,0.38590741499385484,0.14456432202197989,0.24134309297187495,0.01779013203613622,-0.015137124539950086,0.032927256576086306,0.09642162000299437,-0.020783247490625434,0.1172048674936198,-0.32119021134593984,-0.20493463509386212,-0.11625557625207772,0.456,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,2020,12/03/2020,2020-10-22,self,Ligand Pharmaceuticals Incorporated,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LGND,,Sale,1,1599255450.0,-0.003304224687278756,-0.0034457896215134287,0.00014156493423467253,0.01970734009912678,0.04151742150693927,-0.021810081407812487,-0.017819211706396,-0.03593466319578176,0.01811545148938576,-0.05201738050900073,-0.005218945382994278,-0.046798435126006455,0.11609471158860962,0.008569361589738755,0.10752534999887087,0.05381866904868249,-0.04159767400477121,0.0954163430534537,0.4,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,2020,12/03/2020,2020-10-22,self,Ligand Pharmaceuticals Incorporated,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LGND,,Sale,1,1599255450.0,-0.003304224687278756,-0.0034457896215134287,0.00014156493423467253,0.01970734009912678,0.04151742150693927,-0.021810081407812487,-0.017819211706396,-0.03593466319578176,0.01811545148938576,-0.05201738050900073,-0.005218945382994278,-0.046798435126006455,0.11609471158860962,0.008569361589738755,0.10752534999887087,0.05381866904868249,-0.04159767400477121,0.0954163430534537,0.4,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,2020,02/08/2020,2020-01-09,self,Laboratory Corporation of America Holdings,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,False,LH,,Sale,1,19825770000.0,-0.015264993425190276,0.0028552233792408233,-0.0181202168044311,-0.016179806757761206,-0.012859193208538233,-0.0033206135492229727,-0.06409010348179067,-0.02536110178031592,-0.03872900170147475,-0.006155085135757021,-0.006655292725288531,0.0005002075895315095,-0.044363506090279614,-0.005172122718971162,-0.03919138337130845,-0.01881413203716975,-0.0409388698341655,0.022124737796995753,0.442,Mike Gallagher,Mike Gallagher,Republican,Princeton University; BA; National Intelligence University; MS; Georgetown University; MA; MS; PhD,2017,1984-03-03,36,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2875,2020,04/16/2020,2020-03-18,--,Laboratory Corporation of America Holdings,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,LH,,Sale,1,19825770000.0,-0.0626391982182628,-0.004707893749218206,-0.0579313044690446,-0.13975501113585742,-0.03230057128560104,-0.10745443985025638,-0.35124350408314786,-0.17724865518535515,-0.1739948488977927,0.13397090733745887,0.051830823307066676,0.08214008403039219,0.3222215659965051,0.12522160371783553,0.19699996227866956,0.4481769766489143,0.29053654264886875,0.15764043400004557,0.46,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2876,2020,06/15/2020,2020-04-28,joint,Laboratory Corporation of America Holdings,purchase,"$1,001 - $15,000",Susie Lee,NV03,False,LH,,Purchase,1,19825770000.0,-0.014094168328360634,0.026583874358714787,-0.04067804268707542,-0.07507393299193388,0.0017636437928469917,-0.07683757678478087,-0.0036371900638105803,0.06318384851522141,-0.06682103857903199,-0.014174462761249118,-0.005242350129234907,-0.00893211263201421,0.18747484056383068,0.04634650802467344,0.14112833253915724,0.2839110543597225,0.08871246772899566,0.19519858663072687,0.46,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,2020,03/16/2020,2020-02-28,joint,LHC Group - Common Stock,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,LHCG,,Sale,1,6739205756.0,-0.03153301498435712,-0.04603922524388837,0.01450621025953125,-0.05680882595093051,-0.006143753681174813,-0.050665072269755695,-0.15428947801745418,0.12511932083595656,-0.27940879885341074,0.06576410012799772,0.008238327357692699,0.05752577277030502,0.21638709677419365,0.11490674855816052,0.10148034821603313,0.18120533908588377,0.09828950260054214,0.08291583648534162,0.345,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2879,2020,03/10/2020,2020-03-03,,LHC Group - Common Stock,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,True,LHCG,,Sale,1,6739205756.0,-0.051494619370267,-0.042202592421180185,-0.009292026949086818,-0.03897967317656437,0.04033469069744977,-0.07931436387401414,-0.024790753288162604,0.15864512197964276,-0.18343587526780536,-0.00127703727352535,0.02810794018568208,-0.02938497745920743,0.15464953872301468,0.03990780670095684,0.11474173202205784,0.1563550773369199,0.0853590201177955,0.07099605721912439,0.345,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2880,2020,05/02/2020,2020-04-06,,LHC Group - Common Stock,sale_partial,"$100,001 - $250,000",John A. Yarmuth,KY03,True,LHCG,,Sale,4,6739205756.0,0.026305769620210806,0.0016030454108602044,0.0247027242093506,-0.016705799131136123,-0.06846918548774639,0.051763386356610264,0.08186552890358523,-0.08165770663142724,0.16352323553501247,-0.07780666449405227,-0.07033130412070787,-0.007475360373344397,0.01172874645151667,-0.014097805189119184,0.025826551640635853,-0.039606994106090365,0.11913596169236162,-0.158742955798452,0.345,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2020,10/12/2020,2020-07-02,,LHC Group - Common Stock,sale_partial,"$100,001 - $250,000",John A. Yarmuth,KY03,True,LHCG,,Sale,4,6739205756.0,-0.011400892391968176,-0.0158817383970018,0.004480846005033623,-0.02336618260335155,-0.0175814134779122,-0.0057847691254393485,-0.12766684319149135,-0.056389596199373226,-0.07127724699211813,0.0012964883602951671,-0.004541282342595654,0.005837770702890821,-0.02951760432785555,-0.01499792461151328,-0.01451967971634227,-0.07610082454302014,-0.0159665283917918,-0.06013429615122834,0.343,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2020,10/12/2020,2020-07-06,,LHC Group - Common Stock,sale_partial,"$100,001 - $250,000",John A. Yarmuth,KY03,True,LHCG,,Sale,4,6739205756.0,0.007924107142857073,0.010818562640735552,-0.0028944554978784787,0.027567020089285688,0.007705080950523913,0.019861939138761775,-0.13621651785714306,-0.0465607034581661,-0.08965581439897696,-0.011400892391968176,-0.0158817383970018,0.004480846005033623,-0.042284711352568616,-0.056718897991060224,0.014434186638491608,-0.09048865088541325,-0.018204408124577798,-0.07228424276083545,0.343,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,2020,10/12/2020,2020-07-08,,LHC Group - Common Stock,sale_partial,"$250,001 - $500,000",John A. Yarmuth,KY03,True,LHCG,,Sale,5,6739205756.0,-0.008318445734702973,0.005643639942711776,-0.013962085677414748,-0.03489280928986149,-0.01786153681142233,-0.017031272478439163,-0.18959356855739173,-0.057206130084481055,-0.13238743847291068,-0.007537405782427786,-0.007827502448081614,0.0002900966656538273,-0.02753550782838987,-0.02246564031106768,-0.005069867517322191,-0.13245242460643625,0.0075111226607972315,-0.13996354726723348,0.343,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,2020,11/05/2020,2020-10-29,,LHC Group - Common Stock,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,True,LHCG,,Sale,1,6739205756.0,-0.0090396533246353,0.012129506270184387,-0.021169159594819686,-0.06234569684544056,-0.060523668397726826,-0.0018220284477137305,0.06630632309771223,-0.10644359250901014,0.17274991560672237,-0.01360222925423904,-0.011947307117329942,-0.0016549221369090983,0.020492970310681313,0.04151742150693927,-0.021024451196257954,-0.0332691381800676,0.007603126395980153,-0.04087226457604776,0.285,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2885,2020,05/29/2020,2020-04-03,self,"L3Harris Technologies, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LHX,,Purchase,1,39715370240.0,0.03081232492997188,0.07033130412070787,-0.03951897919073599,0.055014061624649946,0.10968999256625067,-0.054675930941600726,0.02246492997198879,0.14456432202197989,-0.1220993920499911,-0.027353966870095947,-0.015137124539950086,-0.01221684233014586,-0.03513513513513522,-0.020783247490625434,-0.014351887644509786,-0.1565866565866566,-0.20493463509386212,0.048347978507205513,0.557,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,2020,05/29/2020,2020-04-03,self,"L3Harris Technologies, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,LHX,,Purchase,1,39715370240.0,0.03081232492997188,0.07033130412070787,-0.03951897919073599,0.055014061624649946,0.10968999256625067,-0.054675930941600726,0.02246492997198879,0.14456432202197989,-0.1220993920499911,-0.027353966870095947,-0.015137124539950086,-0.01221684233014586,-0.03513513513513522,-0.020783247490625434,-0.014351887644509786,-0.1565866565866566,-0.20493463509386212,0.048347978507205513,0.557,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,2020,05/13/2020,2020-04-29,,"L3Harris Technologies, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,LHX,,Purchase,1,39715370240.0,-0.008192524321556705,-0.009212419757034462,0.0010198954354777579,-0.06548904249872001,-0.03098815789026066,-0.03450088460845935,0.004198668714797682,0.0395372017785276,-0.035338533063729916,-0.002502630497095204,0.026583874358714787,-0.02908650485580999,0.01846062883086308,0.05008377064348002,-0.03162314181261694,0.05567567567567577,0.15661802027960214,-0.10094234460392637,0.557,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
